9_U100-006 002,98.32,0.64,0.3
9_U100-006 001,98.32,0.69,0.29
9_U100-001 002,98.32,0.68,0.28
9_U100-001 003,98.32,0.66,0.28
9_U100-001 001,98.32,0.64,0.29
9_U100-001 004,98.32,0.65,0.28
9_U100-002 002,98.32,0.7,0.29
9_U100-002 001,98.32,0.67,0.29
9_U100-003 001,98.32,0.64,0.3
9_U100-009 002,98.32,0.68,0.28
9_U100-009 001,98.32,0.65,0.29
9_U100-009 003,98.32,0.64,0.29
9_U100-007 001,98.32,0.64,0.3
9_U100-007 002,98.32,0.68,0.29
9_U100-004 001,98.32,0.64,0.29
9_U100-004 003,98.32,0.62,0.29
9_U100-000 001,98.32,0.67,0.29
9_U100-000 005,98.32,0.67,0.28
9_U100-006 004,97.77,0.68,0.29
9_U100-003 002,97.77,0.7,0.27
9_U100-000 004,97.77,0.67,0.28
9_U100-000 002,97.77,0.69,0.27
9_U100-005 002,97.77,0.62,0.29
9_U100-005 001,97.77,0.66,0.28
9_U100-006 003,97.21,0.69,0.28
9_U100-001 005,97.21,0.63,0.29
9_U100-002 005,97.21,0.7,0.29
9_U100-002 003,97.21,0.67,0.29
9_U100-003 004,97.21,0.51,0.3
9_U100-003 003,97.21,0.57,0.29
9_U100-009 005,97.21,0.68,0.28
9_U100-009 004,97.21,0.69,0.27
9_U100-007 003,97.21,0.62,0.29
9_U100-004 005,97.21,0.67,0.29
9_U100-004 002,97.21,0.68,0.28
9_U100-004 004,97.21,0.68,0.28
9_U100-000 003,97.21,0.67,0.28
9_U100-005 004,97.21,0.67,0.28
9_U100-005 005,97.21,0.66,0.29
9_U100-005 003,97.21,0.64,0.28
9_U100-008 002,96.65,0.69,0.29
9_U100-008 001,96.65,0.69,0.29
9_U100-008 003,96.09,0.68,0.29
9_U100-007 005,96.09,0.67,0.29
9_U100-008 005,95.53,0.69,0.28
9_U100-008 004,95.53,0.7,0.29
9_U100-007 004,95.53,0.67,0.28
9_U100-002 004,94.97,0.69,0.29
9_U100-006 005,94.41,0.7,0.28
9_U10-000 001,91.62,0.34,0.26
9_U10-007 001,91.62,0.5,0.31
9_U10-006 003,89.94,0.69,0.29
9_U10-006 002,89.94,0.42,0.25
9_U10-001 002,89.94,0.29,0.28
9_U10-006 001,89.39,0.51,0.26
9_U10-001 001,88.83,0.32,0.27
9_U10-001 003,88.83,0.33,0.27
9_U10-000 002,87.71,0.32,0.28
9_U10-006 004,87.15,0.49,0.25
9_U10-001 004,86.03,0.32,0.27
9_U10-001 005,84.92,0.3,0.27
9_U10-000 003,83.24,0.31,0.27
9_U100-003 005,82.68,0.27,0.27
9_U10-006 005,81.56,0.39,0.26
9_U10-007 002,78.77,0.31,0.27
9_U10-003 001,75.98,0.5,0.29
9_U10-004 001,75.42,0.34,0.26
9_U10-000 004,75.42,0.35,0.27
9_U10-003 002,74.3,0.49,0.28
9_U10-007 003,73.74,0.34,0.3
9_U10-009 001,73.74,0.28,0.29
9_U10-009 002,72.63,0.28,0.29
9_U10-005 001,71.51,0.29,0.27
9_U10-004 002,70.95,0.23,0.36
9_U10-004 003,70.95,0.23,0.31
9_U10-007 004,69.27,0.27,0.29
9_009 001,67.6,0.44,0.32
9_U10-000 005,67.04,0.31,0.28
9_U10-003 004,65.92,0.27,0.32
9_U10-008 001,64.25,0.22,0.24
9_U10-007 005,63.69,0.25,0.25
9_U10-002 001,63.69,0.23,0.24
9_U10-003 003,63.13,0.28,0.26
9_U10-004 004,62.57,0.3,0.28
9_U10-009 003,62.57,0.29,0.25
9_016 001,61.45,0.31,0.27
9_U10-009 004,60.89,0.31,0.28
9_014 001,60.34,0.26,0.29
9_U10-002 002,59.78,0.24,0.33
9_U10-008 002,59.22,0.2,0.22
9_U10-008 004,58.66,0.21,0.23
9_U10-005 003,55.31,0.22,0.25
9_U10-008 003,54.19,0.13,0.22
9_016 002,53.07,0.28,0.27
9_012 001,53.07,0.27,0.26
9_U10-005 002,52.51,0.29,0.28
9_U10-003 005,50.28,0.27,0.31
9_010 002,50.28,0.22,0.26
9_U10-002 003,50.28,0.29,0.29
9_U10-008 005,48.6,0.24,0.23
9_U10-004 005,47.49,0.22,0.38
9_010 003,47.49,0.23,0.27
9_016 003,46.93,0.28,0.29
9_010 001,46.93,0.22,0.26
9_U10-005 005,46.93,0.23,0.28
9_U10-002 004,46.93,0.26,0.26
9_U10-005 004,45.81,0.22,0.29
9_011 001,44.69,0.26,0.3
9_U10-002 005,44.13,0.27,0.29
9_009 002,42.46,0.27,0.28
9_009 003,40.78,0.29,0.28
9_011 003,38.55,0.28,0.27
9_022 001,37.99,0.27,0.26
9_009 004,37.43,0.27,0.31
9_011 002,36.87,0.3,0.3
9_014 002,34.64,0.24,0.26
9_011 004,34.08,0.27,0.25
9_U10-009 005,33.52,0.27,0.27
9_004 001,32.96,0.26,0.29
9_016 004,31.84,0.13,0.24
9_012 004,31.28,0.2,0.32
9_022 004,30.73,0.12,0.14
9_022 003,30.73,0.28,0.29
9_012 002,29.61,0.23,0.25
9_009 005,28.49,0.27,0.29
9_022 002,28.49,0.28,0.34
9_012 003,27.93,0.27,0.28
9_011 005,26.82,0.27,0.31
9_016 005,26.26,0.16,0.12
9_022 005,26.26,0.14,0.16
9_026 001,25.7,0.25,0.34
9_001 001,21.23,0.25,0.27
9_026 002,20.67,0.27,0.26
9_002 001,18.99,0.23,0.29
9_027 001,18.44,0.26,0.35
9_012 005,17.32,0.25,0.25
9_025 001,17.32,0.22,0.28
9_013 002,15.08,0.27,0.26
9_027 002,13.97,0.24,0.32
9_025 002,13.41,0.28,0.33
9_013 001,11.73,0.26,0.27
9_025 003,10.61,0.26,0.28
9_025 004,9.5,0.26,0.31
9_010 004,8.94,0.27,0.26
9_027 004,8.38,0.24,0.28
9_002 002,8.38,0.23,0.26
9_019 001,7.26,0.21,0.29
9_007 001,7.26,0.24,0.29
9_021 001,6.15,0.22,0.26
9_025 005,6.15,0.25,0.3
9_026 004,5.59,0.2,0.27
9_017 002,5.03,0.28,0.28
9_021 002,5.03,0.2,0.24
9_027 003,3.91,0.24,0.31
9_013 003,2.23,0.25,0.33
9_021 003,1.12,0.13,0.23
9_002 003,1.12,0.24,0.31
9_013 005,0.56,0.28,0.36
9_013 004,0.56,0.22,0.21
9_001 003,0.56,0.25,0.65
9_023 001,0.56,0.24,0.29
9_004 003,0.0,0.22,0.27
9_004 005,0.0,0.24,0.43
9_004 002,0.0,0.24,0.72
9_004 004,0.0,0.26,0.31
9_003 001,0.0,0.25,0.29
9_003 005,0.0,0.22,0.24
9_003 004,0.0,0.24,0.26
9_003 003,0.0,0.26,0.26
9_003 002,0.0,0.22,0.29
9_014 003,0.0,0.25,0.25
9_014 004,0.0,0.21,0.26
9_014 005,0.0,0.16,0.23
9_015 005,0.0,0.25,0.3
9_015 002,0.0,0.26,0.26
9_015 001,0.0,0.23,0.26
9_015 004,0.0,0.23,0.27
9_015 003,0.0,0.26,0.28
9_017 001,0.0,0.24,0.24
9_017 005,0.0,0.26,0.39
9_017 003,0.0,0.23,0.28
9_017 004,0.0,0.26,0.26
9_000 002,0.0,0.2,0.19
9_000 004,0.0,0.26,0.27
9_000 003,0.0,0.22,0.2
9_000 005,0.0,0.22,0.17
9_000 001,0.0,0.25,0.27
9_024 002,0.0,0.18,0.22
9_024 001,0.0,0.26,0.29
9_024 003,0.0,0.25,0.27
9_024 005,0.0,0.24,0.28
9_024 004,0.0,0.27,0.27
9_005 005,0.0,0.2,0.23
9_005 003,0.0,0.2,0.23
9_005 002,0.0,0.25,0.45
9_005 001,0.0,0.19,0.23
9_005 004,0.0,0.28,0.31
9_021 005,0.0,0.26,0.26
9_021 004,0.0,0.2,0.28
9_027 005,0.0,0.27,0.45
9_010 005,0.0,0.24,0.26
9_001 004,0.0,0.26,0.62
9_001 002,0.0,0.24,0.69
9_001 005,0.0,0.24,0.51
9_006 002,0.0,0.19,0.26
9_006 004,0.0,0.25,0.28
9_006 001,0.0,0.28,0.31
9_006 005,0.0,0.12,0.21
9_006 003,0.0,0.1,0.18
9_020 002,0.0,0.27,0.26
9_020 004,0.0,0.12,0.15
9_020 003,0.0,0.24,0.25
9_020 001,0.0,0.26,0.28
9_020 005,0.0,0.26,0.27
9_026 005,0.0,0.14,0.19
9_026 003,0.0,0.23,0.32
9_008 004,0.0,0.27,0.27
9_008 005,0.0,0.27,0.33
9_008 003,0.0,0.26,0.3
9_008 001,0.0,0.26,0.29
9_008 002,0.0,0.26,0.28
9_018 001,0.0,0.27,0.25
9_018 005,0.0,0.26,0.28
9_018 003,0.0,0.21,0.27
9_018 004,0.0,0.22,0.26
9_018 002,0.0,0.28,0.26
9_019 002,0.0,0.27,0.3
9_019 003,0.0,0.21,0.26
9_019 004,0.0,0.23,0.31
9_019 005,0.0,0.25,0.32
9_002 005,0.0,0.25,0.67
9_002 004,0.0,0.27,0.28
9_007 004,0.0,0.22,0.26
9_007 005,0.0,0.24,0.27
9_007 003,0.0,0.26,0.26
9_007 002,0.0,0.27,0.33
9_023 005,0.0,0.25,0.31
9_023 002,0.0,0.24,0.3
9_023 004,0.0,0.28,0.29
9_023 003,0.0,0.27,0.24
